grant_number;year;research_area;research_institution_type;has_collab_switzerland;has_collab_europe;has_collab_north_am;has_collab_asia;has_collab_latin_am;has_collab_oceania;has_collab_africa
182399;2018;Humanities and Social Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182400;2018;Mathematics, Natural- and Engineering Sciences;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182404;2018;Biology and Medicine;Cantonal university;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
182409;2018;Mathematics, Natural- and Engineering Sciences;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182414;2018;Mathematics, Natural- and Engineering Sciences;ETH Domain;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
182417;2018;Biology and Medicine;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182418;2018;Mathematics, Natural- and Engineering Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182420;2018;Biology and Medicine;Cantonal university;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182422;2018;Humanities and Social Sciences;Cantonal university;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182423;2018;Mathematics, Natural- and Engineering Sciences;Cantonal university;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE
182429;2018;Biology and Medicine;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182431;2018;Biology and Medicine;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182438;2018;Mathematics, Natural- and Engineering Sciences;Cantonal university;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182439;2018;Humanities and Social Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182442;2018;Mathematics, Natural- and Engineering Sciences;ETH Domain;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182447;2018;Mathematics, Natural- and Engineering Sciences;Cantonal university;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
182450;2018;Biology and Medicine;Other;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
182452;2018;Mathematics, Natural- and Engineering Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182453;2018;Biology and Medicine;Cantonal university;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
182464;2018;Biology and Medicine;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182465;2018;Biology and Medicine;Cantonal university;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
182468;2018;Biology and Medicine;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182469;2018;Biology and Medicine;Cantonal university;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
182470;2018;Biology and Medicine;Cantonal university;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
182471;2018;Biology and Medicine;Cantonal university;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182473;2018;Biology and Medicine;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182475;2018;Biology and Medicine;Cantonal university;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
182481;2018;Biology and Medicine;Cantonal university;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
182483;2018;Humanities and Social Sciences;Cantonal university;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
182484;2018;Biology and Medicine;Other;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182487;2018;Biology and Medicine;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182490;2018;Biology and Medicine;Cantonal university;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182492;2018;Biology and Medicine;Other;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
182494;2018;Mathematics, Natural- and Engineering Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182495;2018;Biology and Medicine;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182496;2018;Biology and Medicine;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182498;2018;Mathematics, Natural- and Engineering Sciences;Cantonal university;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182499;2018;Biology and Medicine;Cantonal university;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182502;2018;Biology and Medicine;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182508;2018;Mathematics, Natural- and Engineering Sciences;Cantonal university;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
182512;2018;Mathematics, Natural- and Engineering Sciences;ETH Domain;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
182519;2018;Biology and Medicine;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182523;2018;Biology and Medicine;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182524;2018;Mathematics, Natural- and Engineering Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182526;2018;Biology and Medicine;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182528;2018;Biology and Medicine;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182532;2018;Biology and Medicine;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182533;2018;Mathematics, Natural- and Engineering Sciences;ETH Domain;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
182542;2018;Mathematics, Natural- and Engineering Sciences;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182544;2018;Mathematics, Natural- and Engineering Sciences;ETH Domain;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
182556;2018;Mathematics, Natural- and Engineering Sciences;Cantonal university;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE
182557;2018;Mathematics, Natural- and Engineering Sciences;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182559;2018;Mathematics, Natural- and Engineering Sciences;Cantonal university;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
182562;2018;Mathematics, Natural- and Engineering Sciences;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182564;2018;Mathematics, Natural- and Engineering Sciences;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182566;2018;Humanities and Social Sciences;Cantonal university;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
182570;2018;Biology and Medicine;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182573;2018;Biology and Medicine;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182575;2018;Biology and Medicine;Cantonal university;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
182576;2018;Biology and Medicine;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182577;2018;Biology and Medicine;Cantonal university;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
182582;2018;Humanities and Social Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182583;2018;Biology and Medicine;Other;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182585;2018;Humanities and Social Sciences;Cantonal university;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182586;2018;Humanities and Social Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182588;2018;Humanities and Social Sciences;Other;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182592;2018;Biology and Medicine;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182594;2018;Biology and Medicine;Cantonal university;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182598;2018;Mathematics, Natural- and Engineering Sciences;Other;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182600;2018;Mathematics, Natural- and Engineering Sciences;Cantonal university;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE
182602;2018;Mathematics, Natural- and Engineering Sciences;Cantonal university;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182606;2018;Mathematics, Natural- and Engineering Sciences;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182617;2018;Humanities and Social Sciences;Cantonal university;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
182621;2018;Mathematics, Natural- and Engineering Sciences;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182622;2018;Mathematics, Natural- and Engineering Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182625;2018;Biology and Medicine;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182626;2018;Humanities and Social Sciences;Cantonal university;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182628;2018;Biology and Medicine;Cantonal university;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182630;2018;Humanities and Social Sciences;Cantonal university;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE
182637;2018;Biology and Medicine;Cantonal university;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182648;2018;Biology and Medicine;ETH Domain;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
182649;2018;Mathematics, Natural- and Engineering Sciences;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182650;2018;Mathematics, Natural- and Engineering Sciences;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182651;2018;Biology and Medicine;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182652;2018;Mathematics, Natural- and Engineering Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182654;2018;Biology and Medicine;Cantonal university;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
182656;2018;Biology and Medicine;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182659;2018;Mathematics, Natural- and Engineering Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182662;2018;Mathematics, Natural- and Engineering Sciences;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182663;2018;Mathematics, Natural- and Engineering Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182664;2018;Mathematics, Natural- and Engineering Sciences;Cantonal university;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182666;2018;Mathematics, Natural- and Engineering Sciences;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182667;2018;Mathematics, Natural- and Engineering Sciences;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182669;2018;Mathematics, Natural- and Engineering Sciences;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182670;2018;Mathematics, Natural- and Engineering Sciences;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182672;2018;Mathematics, Natural- and Engineering Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182673;2018;Mathematics, Natural- and Engineering Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182674;2018;Biology and Medicine;Other;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182679;2018;Biology and Medicine;Cantonal university;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182680;2018;Biology and Medicine;Cantonal university;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182681;2018;Biology and Medicine;Cantonal university;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
182686;2018;Biology and Medicine;Cantonal university;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
182687;2018;Humanities and Social Sciences;University of Teacher Education;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182688;2018;Biology and Medicine;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182690;2018;Biology and Medicine;Cantonal university;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
182693;2018;Humanities and Social Sciences;University of applied sciences;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182695;2018;Mathematics, Natural- and Engineering Sciences;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182702;2018;Humanities and Social Sciences;University of Teacher Education;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182703;2018;Biology and Medicine;Cantonal university;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE
182718;2018;Biology and Medicine;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182719;2018;Biology and Medicine;Cantonal university;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
182727;2018;Biology and Medicine;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182728;2018;Biology and Medicine;Cantonal university;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
182729;2018;Biology and Medicine;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182732;2018;Biology and Medicine;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182733;2018;Biology and Medicine;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182735;2018;Biology and Medicine;Cantonal university;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182744;2018;Biology and Medicine;Cantonal university;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
182748;2018;Mathematics, Natural- and Engineering Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182753;2018;Biology and Medicine;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182767;2018;Mathematics, Natural- and Engineering Sciences;Cantonal university;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
182771;2018;Mathematics, Natural- and Engineering Sciences;Cantonal university;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
182772;2018;Biology and Medicine;Cantonal university;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
182779;2018;Mathematics, Natural- and Engineering Sciences;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182798;2018;Mathematics, Natural- and Engineering Sciences;ETH Domain;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
182800;2018;Mathematics, Natural- and Engineering Sciences;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182803;2018;Biology and Medicine;Cantonal university;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
182811;2018;Humanities and Social Sciences;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182813;2018;Humanities and Social Sciences;University of applied sciences;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE
182815;2018;Biology and Medicine;Cantonal university;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182821;2018;Biology and Medicine;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182824;2018;Humanities and Social Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182825;2018;Biology and Medicine;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182826;2018;Biology and Medicine;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182827;2018;Biology and Medicine;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182828;2018;Biology and Medicine;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182829;2018;Biology and Medicine;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182830;2018;Biology and Medicine;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182831;2018;Biology and Medicine;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182832;2018;Biology and Medicine;Cantonal university;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE
182833;2018;Biology and Medicine;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182834;2018;Biology and Medicine;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182835;2018;Biology and Medicine;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182836;2018;Biology and Medicine;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182839;2018;Humanities and Social Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182840;2018;Humanities and Social Sciences;Cantonal university;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182842;2018;Humanities and Social Sciences;University of applied sciences;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182846;2018;Humanities and Social Sciences;Cantonal university;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
182850;2018;Humanities and Social Sciences;Cantonal university;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
182855;2018;Biology and Medicine;Cantonal university;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182857;2018;Humanities and Social Sciences;Cantonal university;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
182864;2018;Mathematics, Natural- and Engineering Sciences;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182865;2018;Mathematics, Natural- and Engineering Sciences;University of applied sciences;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182866;2018;Mathematics, Natural- and Engineering Sciences;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182871;2018;Biology and Medicine;Cantonal university;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE
182877;2018;Mathematics, Natural- and Engineering Sciences;Cantonal university;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
182878;2018;Mathematics, Natural- and Engineering Sciences;ETH Domain;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
183007;2018;Humanities and Social Sciences;ETH Domain;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
183008;2018;Humanities and Social Sciences;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
183010;2018;Humanities and Social Sciences;ETH Domain;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
183011;2018;Humanities and Social Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
183012;2018;Humanities and Social Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
183016;2018;Humanities and Social Sciences;Cantonal university;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
183037;2018;Humanities and Social Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
183057;2018;Humanities and Social Sciences;ETH Domain;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
183061;2018;Humanities and Social Sciences;University of applied sciences;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
183065;2018;Humanities and Social Sciences;Cantonal university;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
183066;2018;Humanities and Social Sciences;Cantonal university;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
183067;2018;Humanities and Social Sciences;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
183072;2018;Humanities and Social Sciences;University of applied sciences;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
183077;2018;Humanities and Social Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
183081;2018;Humanities and Social Sciences;Cantonal university;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
183088;2018;Humanities and Social Sciences;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
183095;2018;Humanities and Social Sciences;University of applied sciences;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
183116;2018;Humanities and Social Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
183117;2018;Humanities and Social Sciences;University of applied sciences;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
183120;2018;Humanities and Social Sciences;Cantonal university;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE
183122;2018;Humanities and Social Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
183123;2018;Humanities and Social Sciences;University of applied sciences;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
183124;2018;Humanities and Social Sciences;Cantonal university;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
183135;2018;Humanities and Social Sciences;University of Teacher Education;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
183139;2018;Humanities and Social Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
183140;2018;Humanities and Social Sciences;Cantonal university;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
183144;2018;Humanities and Social Sciences;University of applied sciences;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
183146;2018;Humanities and Social Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
183149;2018;Humanities and Social Sciences;Cantonal university;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
183152;2018;Humanities and Social Sciences;Cantonal university;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
183166;2018;Humanities and Social Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
183171;2018;Humanities and Social Sciences;ETH Domain;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
183178;2018;Humanities and Social Sciences;University of applied sciences;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
183181;2018;Humanities and Social Sciences;Cantonal university;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
183187;2018;Humanities and Social Sciences;University of applied sciences;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
183192;2018;Humanities and Social Sciences;Cantonal university;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
183194;2018;Humanities and Social Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
183198;2018;Humanities and Social Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
183199;2018;Humanities and Social Sciences;Cantonal university;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
183204;2018;Humanities and Social Sciences;Cantonal university;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
183205;2018;Humanities and Social Sciences;University of applied sciences;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
183215;2018;Humanities and Social Sciences;ETH Domain;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
183217;2018;Humanities and Social Sciences;Cantonal university;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
183219;2018;Humanities and Social Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
183221;2018;Humanities and Social Sciences;Cantonal university;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
183223;2018;Humanities and Social Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
183225;2018;Humanities and Social Sciences;Cantonal university;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
183231;2018;Humanities and Social Sciences;Cantonal university;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
183232;2018;Humanities and Social Sciences;Other;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
183244;2018;Humanities and Social Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
183246;2018;Humanities and Social Sciences;University of applied sciences;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
183248;2018;Humanities and Social Sciences;Cantonal university;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
183251;2018;Humanities and Social Sciences;Cantonal university;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
